folio,punto_folio,punto,genero,edad,p1,p2a,p2b,p2c,p3,p5h,p6a,distrito,seccion,hora_termino,estatus,instanceID,formdef_version,KEY
266,27,27,2,43,3,1,1,1,3,2,4,9,4600,1811,1,uuid:d0e3de8a-35c2-42b3-91fc-b903140bb606,1707211615,uuid:d0e3de8a-35c2-42b3-91fc-b903140bb606
339,34,34,1,66,4,1,1,2,3,2,4,9,4675,2005,1,uuid:f74d46fb-7847-48e8-a188-ea6d30054ca9,1707211615,uuid:f74d46fb-7847-48e8-a188-ea6d30054ca9
559,56,56,2,70,5,2,2,2,5,2,5,12,4735,1215,1,uuid:22d18287-fcf7-4f31-a558-460a7cdd8f15,1707211615,uuid:22d18287-fcf7-4f31-a558-460a7cdd8f15
764,77,77,2,19,3,2,2,2,5,2,5,12,4789,1051,1,uuid:77502845-5efd-4aa7-a01f-7538960dd4ee,1707211615,uuid:77502845-5efd-4aa7-a01f-7538960dd4ee
1047,105,105,1,50,5,2,2,2,4,2,4,13,4570,435,1,uuid:66fa6079-9901-4aeb-9c40-62b991229cf8,1707211233,uuid:66fa6079-9901-4aeb-9c40-62b991229cf8
765,77,77,2,25,2,1,1,1,4,2,5,12,4789,1115,1,uuid:767c4603-a81f-428f-a807-e6463526f726,1707211615,uuid:767c4603-a81f-428f-a807-e6463526f726
766,77,77,1,31,2,2,2,2,5,2,5,12,4789,1148,1,uuid:b199fa6f-1665-4938-b867-bc758e26f71c,1707211615,uuid:b199fa6f-1665-4938-b867-bc758e26f71c
1048,105,105,1,72,4,2,2,1,4,2,1,13,4570,509,1,uuid:8b7082c2-fead-4009-97d5-d5c611a567f6,1707211233,uuid:8b7082c2-fead-4009-97d5-d5c611a567f6
1049,105,105,2,35,2,2,2,2,5,2,4,13,4570,640,1,uuid:d8ddc655-984e-4a67-93ea-87cdbceef0c4,1707211233,uuid:d8ddc655-984e-4a67-93ea-87cdbceef0c4
1091,110,110,2,72,5,1,2,2,5,2,4,12,4581,1403,1,uuid:7145f742-4d87-4fa7-94e6-6a933c18ebb9,1707211615,uuid:7145f742-4d87-4fa7-94e6-6a933c18ebb9
1050,105,105,2,23,3,2,2,2,5,2,5,13,4570,718,1,uuid:8d5bd6d1-1793-494c-9064-f6d2f4cf9946,1707211233,uuid:8d5bd6d1-1793-494c-9064-f6d2f4cf9946
1092,110,110,2,83,4,2,2,2,3,2,99,13,4581,1445,1,uuid:5caaadfa-0e9e-4333-89f2-9f534e62a877,1707211615,uuid:5caaadfa-0e9e-4333-89f2-9f534e62a877
767,77,77,1,68,3,2,2,2,5,2,4,12,4789,1038,1,uuid:53615b5f-b276-435b-bbed-63925de5f09b,1707211233,uuid:53615b5f-b276-435b-bbed-63925de5f09b
1044,105,105,1,70,5,2,2,2,4,2,5,13,4570,1741,1,uuid:83d3ddbe-78aa-454e-ac26-ceaf12cf3acd,1707211615,uuid:83d3ddbe-78aa-454e-ac26-ceaf12cf3acd
768,77,77,1,42,2,2,2,2,4,2,3,12,4789,1107,1,uuid:feff67a8-766b-46cd-89da-0ada400a1889,1707211233,uuid:feff67a8-766b-46cd-89da-0ada400a1889
1093,110,110,2,59,3,2,2,1,4,2,3,13,4581,1533,1,uuid:7e0fd829-809b-4be1-b460-246fa2d5e26d,1707211615,uuid:7e0fd829-809b-4be1-b460-246fa2d5e26d
1045,105,105,2,48,3,2,2,2,5,2,4,13,4570,1814,1,uuid:183989f7-5077-4b54-a690-bfa6c4d9425f,1707211615,uuid:183989f7-5077-4b54-a690-bfa6c4d9425f
769,77,77,2,60,5,2,2,2,5,2,4,12,4789,1127,1,uuid:4b7e0823-a646-45f5-a4a5-405681c44468,1707211233,uuid:4b7e0823-a646-45f5-a4a5-405681c44468
1046,105,105,1,19,4,2,2,2,5,2,5,13,4570,1917,1,uuid:83c93782-d476-439b-a457-f7c4cf76644c,1707211615,uuid:83c93782-d476-439b-a457-f7c4cf76644c
1041,105,105,2,43,3,2,2,2,5,2,5,13,4570,1712,1,uuid:572174e6-0872-482a-9f9d-ab6a2f1a681e,1707211615,uuid:572174e6-0872-482a-9f9d-ab6a2f1a681e
770,77,77,2,33,5,2,2,2,5,2,5,12,4789,1203,1,uuid:dfa0d5ce-6597-4765-ac99-33adf913d61f,1707211233,uuid:dfa0d5ce-6597-4765-ac99-33adf913d61f
1042,105,105,1,21,2,1,2,1,4,2,2,13,4570,1810,1,uuid:934ca9a4-0c74-4110-9b4b-b77572357578,1707211615,uuid:934ca9a4-0c74-4110-9b4b-b77572357578
1043,105,105,1,49,4,2,2,2,3,2,4,13,4570,1836,1,uuid:25883144-de94-491e-a588-605ff46535db,1707211615,uuid:25883144-de94-491e-a588-605ff46535db
1097,110,110,2,60,4,2,2,2,4,2,5,12,4581,153,1,uuid:0047c3e8-e08d-4ce1-81e1-7c19092da811,1707211233,uuid:0047c3e8-e08d-4ce1-81e1-7c19092da811
1094,110,110,1,72,5,99,2,2,5,2,2,12,4581,1407,1,uuid:5c6ba8b0-a6d3-4ca7-a22e-595bdb18c17f,1707211615,uuid:5c6ba8b0-a6d3-4ca7-a22e-595bdb18c17f
1098,110,110,2,62,3,1,2,2,5,2,5,13,4581,228,1,uuid:dd8bd5c1-a31b-48d5-ab4d-9e3c72aafd2a,1707211233,uuid:dd8bd5c1-a31b-48d5-ab4d-9e3c72aafd2a
1095,110,110,1,34,3,99,2,2,5,2,3,13,4581,1454,1,uuid:ce975c42-668f-4332-9ccd-42c3733902c7,1707211615,uuid:ce975c42-668f-4332-9ccd-42c3733902c7
1099,110,110,2,85,2,99,2,2,5,2,2,13,4581,311,1,uuid:cd1f7ff3-7227-4fea-a64c-41b1510a61d1,1707211233,uuid:cd1f7ff3-7227-4fea-a64c-41b1510a61d1
1095,110,110,1,40,4,2,99,2,99,99,5,13,4581,1530,1,uuid:d47aa8f1-8e80-4e32-b708-20b57d2ae75f,1707211615,uuid:d47aa8f1-8e80-4e32-b708-20b57d2ae75f
1100,110,110,2,40,5,1,2,2,5,2,5,13,4581,348,1,uuid:c6cff386-322e-497e-9b1a-abd422a12728,1707211233,uuid:c6cff386-322e-497e-9b1a-abd422a12728
762,77,77,1,39,3,1,1,2,2,2,4,12,4789,1112,1,uuid:82692fdc-b519-4f90-85c3-66734efaa60d,1707211615,uuid:82692fdc-b519-4f90-85c3-66734efaa60d
763,77,77,1,57,4,1,2,2,5,2,5,12,4789,1147,1,uuid:d1ac25b1-3a98-4df6-8a55-aaa15ff846c0,1707211615,uuid:d1ac25b1-3a98-4df6-8a55-aaa15ff846c0
563,57,57,1,41,3,2,1,2,5,2,,12,4736,1757,1,uuid:31ee343e-d77a-4ac4-87a9-7977792c8055,1707211615,uuid:31ee343e-d77a-4ac4-87a9-7977792c8055
567,57,57,2,21,3,2,2,2,4,2,5,12,4736,1749,1,uuid:0eb23eff-807c-4f37-ad7b-56963b7da16e,1707211615,uuid:0eb23eff-807c-4f37-ad7b-56963b7da16e
568,57,57,2,35,2,2,2,2,3,2,5,12,4736,1818,1,uuid:d67faf7a-580d-4046-b6ed-3def75818435,1707211615,uuid:d67faf7a-580d-4046-b6ed-3def75818435
569,57,57,2,29,4,2,2,2,5,2,5,12,4736,1912,1,uuid:b82db88d-27de-4ffa-8a16-83b4cef344ab,1707211615,uuid:b82db88d-27de-4ffa-8a16-83b4cef344ab
570,57,57,1,40,2,2,2,2,5,2,4,12,4736,1930,1,uuid:34221ab8-6b36-4c9b-8e55-8980967de13e,1707211615,uuid:34221ab8-6b36-4c9b-8e55-8980967de13e
985,99,99,2,65,3,2,2,2,5,2,5,12,4886,2149,1,uuid:1f8b12da-0e34-46b7-bc06-f93b2b0c6899,1707211615,uuid:1f8b12da-0e34-46b7-bc06-f93b2b0c6899
986,99,99,2,38,2,1,1,1,4,2,3,12,4886,2130,1,uuid:d31c61c0-728e-48f9-a1c2-5882fdad9d27,1707211615,uuid:d31c61c0-728e-48f9-a1c2-5882fdad9d27
381,39,39,2,41,4,2,2,2,5,2,5,12,4703,1023,1,uuid:f68102e8-42e5-4bf3-a559-d31fc98f4270,1707211615,uuid:f68102e8-42e5-4bf3-a559-d31fc98f4270
382,39,39,2,36,4,2,2,2,4,2,4,12,4703,1034,1,uuid:3f80cbf8-7653-4795-8759-272edd3b88f9,1707211615,uuid:3f80cbf8-7653-4795-8759-272edd3b88f9
383,39,39,2,26,4,2,2,2,5,1,1,12,4703,1112,1,uuid:cca49486-bef4-4990-8869-e6569669b1f2,1707211615,uuid:cca49486-bef4-4990-8869-e6569669b1f2
384,39,39,1,25,5,2,2,2,4,2,5,12,4703,1120,1,uuid:f0c0e4c2-acdd-4566-bf5d-17298e03d1f6,1707211615,uuid:f0c0e4c2-acdd-4566-bf5d-17298e03d1f6
385,39,39,2,48,2,2,2,2,4,2,4,12,4703,1159,1,uuid:86ab46ad-799b-4dda-9dd1-a6ffac37ce7b,1707211615,uuid:86ab46ad-799b-4dda-9dd1-a6ffac37ce7b
386,39,39,2,36,2,2,2,2,4,2,5,12,4703,1235,1,uuid:29ac3825-0447-40a4-a75d-53f6fe05efee,1707211615,uuid:29ac3825-0447-40a4-a75d-53f6fe05efee
387,39,39,2,28,5,2,2,2,5,2,5,12,4703,1458,1,uuid:1b14d2c4-e721-43c2-9f98-c65e875289f9,1707211615,uuid:1b14d2c4-e721-43c2-9f98-c65e875289f9
388,39,39,2,30,2,1,2,2,5,2,3,12,4703,1538,1,uuid:77756d9c-8835-416f-964f-be070616e752,1707211615,uuid:77756d9c-8835-416f-964f-be070616e752
389,39,39,2,23,2,2,2,2,5,2,4,12,4703,1559,1,uuid:85e23ee6-4f67-4fbe-8a1f-4f0dc9c0038e,1707211615,uuid:85e23ee6-4f67-4fbe-8a1f-4f0dc9c0038e
390,39,39,2,21,2,2,2,2,4,2,2,12,4703,1638,1,uuid:7ea89c09-640f-47ee-9d51-0b5936677117,1707211615,uuid:7ea89c09-640f-47ee-9d51-0b5936677117
989,99,99,1,19,4,2,2,2,2,2,4,12,4886,1130,1,uuid:c29b7e4e-2a3b-4512-9e48-15a1635608b4,1707211615,uuid:c29b7e4e-2a3b-4512-9e48-15a1635608b4
990,99,99,1,18,4,2,2,1,4,2,4,12,4886,1341,1,uuid:19157395-1140-438c-8a30-e11427d03702,1707211615,uuid:19157395-1140-438c-8a30-e11427d03702
987,99,99,2,30,2,1,2,2,4,2,4,12,4886,1601,1,uuid:28f99fe6-a950-48e4-afb2-24af0ed1a192,1707211615,uuid:28f99fe6-a950-48e4-afb2-24af0ed1a192
451,46,46,1,72,3,99,99,99,5,2,4,8,4829,1155,1,uuid:7a78e00e-3e81-433e-b90d-f08bdda3a07e,1707211615,uuid:7a78e00e-3e81-433e-b90d-f08bdda3a07e
452,46,46,1,42,3,2,2,2,5,2,,8,4829,1302,1,uuid:1be05fdc-973d-43a6-a7f1-83874abf3c43,1707211615,uuid:1be05fdc-973d-43a6-a7f1-83874abf3c43
453,46,46,2,20,4,1,2,2,5,2,4,8,4829,1323,1,uuid:72578ca9-3fe9-4254-a926-ed88646c41d4,1707211615,uuid:72578ca9-3fe9-4254-a926-ed88646c41d4
454,46,46,1,27,2,1,1,1,2,1,3,8,4829,1348,1,uuid:35e128ee-b4f2-4d7d-a462-9661da5f435c,1707211615,uuid:35e128ee-b4f2-4d7d-a462-9661da5f435c
455,46,46,1,19,3,2,2,2,3,1,4,8,4829,1419,1,uuid:48bab2e6-ae2a-429d-82b6-a069136fa048,1707211615,uuid:48bab2e6-ae2a-429d-82b6-a069136fa048
456,46,46,1,52,99,2,2,2,5,2,5,8,4829,1444,1,uuid:27ef468e-612b-4586-98ff-992593cfb43e,1707211615,uuid:27ef468e-612b-4586-98ff-992593cfb43e
457,46,46,2,42,5,2,2,2,5,2,5,8,4829,1530,1,uuid:20a6f599-068e-4c9e-bd82-4adec00ee1e6,1707211615,uuid:20a6f599-068e-4c9e-bd82-4adec00ee1e6
458,46,46,1,26,2,1,2,1,2,2,3,8,4829,1616,1,uuid:fae26d76-63f6-492b-b73f-4917f5192d0f,1707211615,uuid:fae26d76-63f6-492b-b73f-4917f5192d0f
459,46,46,2,22,2,99,99,2,5,2,5,8,4829,1645,1,uuid:a5a506bb-1efa-4a50-b1c2-6c8ad680c99f,1707211615,uuid:a5a506bb-1efa-4a50-b1c2-6c8ad680c99f
460,46,46,1,49,3,2,2,2,5,2,5,8,4829,1837,1,uuid:78f8ad71-27c5-42aa-8e97-910969424fd5,1707211615,uuid:78f8ad71-27c5-42aa-8e97-910969424fd5
88,9,9,1,62,2,99,2,2,4,2,4,8,4697,7956,1,uuid:7315555d-698c-4a52-abcf-50e00550c319,1707211615,uuid:7315555d-698c-4a52-abcf-50e00550c319
692,70,70,1,23,5,2,2,2,4,1,4,12,4713,1334,1,uuid:812287ee-e244-481e-b20d-72e515cde556,1707211615,uuid:812287ee-e244-481e-b20d-72e515cde556
691,70,70,2,30,2,1,1,2,1,2,5,12,4713,1328,1,uuid:2c56363f-33eb-491a-87d5-c1e2d23f7711,1707211615,uuid:2c56363f-33eb-491a-87d5-c1e2d23f7711
693,70,70,1,38,4,1,99,2,5,2,5,12,4713,1352,1,uuid:53118a28-43b7-4de7-8c75-e8d5fa4be17b,1707211615,uuid:53118a28-43b7-4de7-8c75-e8d5fa4be17b
694,70,70,2,19,2,2,2,2,5,2,4,12,4713,1411,1,uuid:008d5ecd-79fb-46fa-a4cd-0bf9e8523cc1,1707211615,uuid:008d5ecd-79fb-46fa-a4cd-0bf9e8523cc1
695,70,70,2,22,2,2,2,2,4,2,4,12,4713,1644,1,uuid:2dc0b898-8249-46d6-b46a-d8cf84f9cf30,1707211615,uuid:2dc0b898-8249-46d6-b46a-d8cf84f9cf30
697,70,70,2,43,4,99,2,2,5,2,5,12,4713,1812,1,uuid:0778b9b3-f21a-44c0-a038-656960f49076,1707211615,uuid:0778b9b3-f21a-44c0-a038-656960f49076
699,70,70,2,56,4,2,2,2,2,2,4,12,4713,1846,1,uuid:49cf18fc-7fb2-4c66-b5f4-27b732f190b3,1707211615,uuid:49cf18fc-7fb2-4c66-b5f4-27b732f190b3
696,70,70,2,38,2,2,2,2,5,2,5,12,4713,1639,1,uuid:bcc28946-2fe6-45ba-9756-a6fe1fc0afbe,1707211615,uuid:bcc28946-2fe6-45ba-9756-a6fe1fc0afbe
698,70,70,2,24,4,1,2,2,5,2,5,12,4713,1749,1,uuid:0aaa30ae-ed75-457a-883c-75651d6c98f9,1707211615,uuid:0aaa30ae-ed75-457a-883c-75651d6c98f9
700,70,70,1,43,1,1,1,2,1,2,5,12,4713,1937,1,uuid:ab443a16-cdce-4b19-9abd-b36030026576,1707211615,uuid:ab443a16-cdce-4b19-9abd-b36030026576
981,99,99,2,34,4,2,2,2,5,2,4,12,4886,958,1,uuid:ea00ec20-1590-4cdf-9ee0-6f433a5405be,1707211615,uuid:ea00ec20-1590-4cdf-9ee0-6f433a5405be
982,99,99,2,26,4,99,2,2,5,2,5,12,4886,1033,1,uuid:1a48da63-e3a5-44e9-af45-4cea4e63c176,1707211615,uuid:1a48da63-e3a5-44e9-af45-4cea4e63c176
983,99,99,2,25,2,1,1,1,2,2,4,12,4886,1123,1,uuid:9b8acc6f-078a-490b-8429-08a8b5fe29b8,1707211615,uuid:9b8acc6f-078a-490b-8429-08a8b5fe29b8
984,99,99,1,21,3,2,2,2,4,2,5,12,4886,1200,1,uuid:61a239b6-01f1-4103-ad22-c83453f73ca7,1707211615,uuid:61a239b6-01f1-4103-ad22-c83453f73ca7
400,40,40,1,69,5,2,2,2,5,2,3,12,4609,1545,1,uuid:8b47043f-e4c5-4c28-bdaa-a5b5a0755d01,1707211615,uuid:8b47043f-e4c5-4c28-bdaa-a5b5a0755d01
402,41,41,1,37,3,99,2,2,5,2,2,9,4620,1306,1,uuid:43cedd60-9137-4772-9b9b-8db3d6d1cff0,1707211615,uuid:43cedd60-9137-4772-9b9b-8db3d6d1cff0
189,19,19,1,19,2,1,2,2,2,2,5,9,4688,1545,1,uuid:15912aea-b529-4384-8d66-09b50c17c330,1707211615,uuid:15912aea-b529-4384-8d66-09b50c17c330
190,19,19,2,46,5,2,1,2,5,2,4,9,4688,1659,1,uuid:441b4d62-e595-4158-9b96-502a42a4817c,1707211615,uuid:441b4d62-e595-4158-9b96-502a42a4817c
173,18,18,1,78,3,1,2,2,4,2,4,9,4684,1659,1,uuid:3210ce36-d3fe-458c-ad59-e6234d399c3a,1707211615,uuid:3210ce36-d3fe-458c-ad59-e6234d399c3a
1181,119,119,2,38,99,1,2,1,5,2,4,13,4556,1054,1,uuid:35120760-25c0-4bb4-b375-4e76a81a4fa0,1707211615,uuid:35120760-25c0-4bb4-b375-4e76a81a4fa0
1182,119,119,1,74,3,99,1,1,5,2,99,16,4556,1122,1,uuid:cdf9859c-0ee6-4111-80ee-8e18b7bf901d,1707211615,uuid:cdf9859c-0ee6-4111-80ee-8e18b7bf901d
1184,119,119,2,43,2,2,1,1,5,1,2,13,4556,1154,1,uuid:b3ae95ee-7a36-4359-9a41-d20539745451,1707211615,uuid:b3ae95ee-7a36-4359-9a41-d20539745451
1183,119,119,2,28,1,1,1,1,1,2,2,13,4556,1221,1,uuid:cc927eee-8927-49b6-9f59-ea65b3960c9e,1707211615,uuid:cc927eee-8927-49b6-9f59-ea65b3960c9e
1185,119,119,2,31,2,2,2,2,5,2,5,13,4556,1352,1,uuid:2b4223c1-f32e-478a-8ba8-0a0f29e148c1,1707211615,uuid:2b4223c1-f32e-478a-8ba8-0a0f29e148c1
1186,119,119,2,65,99,99,99,99,4,2,4,13,4556,1415,1,uuid:064efd31-98c3-4efe-874b-aea81592f5b9,1707211615,uuid:064efd31-98c3-4efe-874b-aea81592f5b9
1187,119,119,2,55,5,2,2,2,5,2,5,13,4556,1441,1,uuid:8ad57af5-1b9e-4b6b-8dc7-16d1d61a861d,1707211615,uuid:8ad57af5-1b9e-4b6b-8dc7-16d1d61a861d
1126,113,113,1,33,1,1,2,2,5,2,5,13,4549,1050,1,uuid:cbaec35a-7fab-4ea9-b185-d631132725c9,1707211615,uuid:cbaec35a-7fab-4ea9-b185-d631132725c9
1127,113,113,1,64,5,99,1,2,5,2,5,13,4549,1116,1,uuid:d175bf25-6246-4c07-a2c7-c60b08fa9d02,1707211615,uuid:d175bf25-6246-4c07-a2c7-c60b08fa9d02
1128,113,113,1,34,2,1,2,2,2,2,4,13,4549,1204,1,uuid:33de5cf3-bceb-4f32-a146-4a2466b22f24,1707211615,uuid:33de5cf3-bceb-4f32-a146-4a2466b22f24
1129,113,113,2,68,5,2,2,2,5,2,3,13,4549,1311,1,uuid:cc082879-13ff-45a1-b98c-4b26dbd282cc,1707211615,uuid:cc082879-13ff-45a1-b98c-4b26dbd282cc
1130,113,113,1,50,2,1,1,1,1,2,2,13,4549,1408,1,uuid:687c8fce-d60c-4f1c-9bf2-ecc0544a5ed9,1707211615,uuid:687c8fce-d60c-4f1c-9bf2-ecc0544a5ed9
1188,119,119,1,28,2,2,1,1,4,2,2,13,4556,1518,1,uuid:54278a05-b7e4-4408-8531-b9b3b8899b82,1707211615,uuid:54278a05-b7e4-4408-8531-b9b3b8899b82
1189,119,119,2,57,4,99,2,2,5,2,2,13,4556,1554,1,uuid:ae2b4224-14e6-4f36-bcd6-ccb0bc6b5686,1707211615,uuid:ae2b4224-14e6-4f36-bcd6-ccb0bc6b5686
1124,113,113,1,24,,,,,,,,,,,,uuid:375b78a9-2c29-456d-8d8a-b13d4983961a,1707211615,uuid:375b78a9-2c29-456d-8d8a-b13d4983961a
1190,119,119,1,65,3,2,2,2,5,2,4,13,4556,1629,1,uuid:2488caf9-aa25-4430-bb51-5ab4d0ac11c7,1707211615,uuid:2488caf9-aa25-4430-bb51-5ab4d0ac11c7
291,30,30,2,66,5,2,2,2,5,2,3,9,4646,1224,1,uuid:48006c93-7e55-4bd5-bdad-35837427ee09,1707211615,uuid:48006c93-7e55-4bd5-bdad-35837427ee09
292,30,30,1,59,5,2,2,2,5,1,5,9,4646,1415,1,uuid:d49dc567-92bb-4001-a67d-79480825ef2e,1707211615,uuid:d49dc567-92bb-4001-a67d-79480825ef2e
293,30,30,1,42,2,2,2,2,2,2,3,9,4646,1442,1,uuid:49f9c647-094a-4aca-95e3-e6f52675b211,1707211615,uuid:49f9c647-094a-4aca-95e3-e6f52675b211
296,30,30,2,51,,,,,,,,,,,,uuid:ab4fdf82-9293-4c92-b5b8-0c30f7ea3907,1707211615,uuid:ab4fdf82-9293-4c92-b5b8-0c30f7ea3907
294,30,30,2,23,2,1,1,1,4,2,4,9,4646,1547,1,uuid:1eb4bfa2-dfd9-4132-a64d-aeb1c8828bf0,1707211615,uuid:1eb4bfa2-dfd9-4132-a64d-aeb1c8828bf0
295,30,30,1,19,2,2,2,2,5,2,5,9,4646,1611,1,uuid:2c7425f3-47eb-467a-8125-3bfbf06c90c6,1707211615,uuid:2c7425f3-47eb-467a-8125-3bfbf06c90c6
296,30,30,1,83,3,99,99,1,2,2,2,9,4646,1305,1,uuid:934db96a-5084-483f-ac1d-a5c7f5234865,1707211615,uuid:934db96a-5084-483f-ac1d-a5c7f5234865
297,30,30,2,31,1,1,1,2,1,2,2,9,4646,1349,1,uuid:331547b0-697f-4e3c-9a22-2bece7a368e0,1707211615,uuid:331547b0-697f-4e3c-9a22-2bece7a368e0
298,30,30,2,50,5,99,2,2,5,2,3,9,4646,1421,1,uuid:b7b5fac3-8de5-46f8-a4da-ebf9c779cd8e,1707211615,uuid:b7b5fac3-8de5-46f8-a4da-ebf9c779cd8e
299,30,30,2,65,2,99,1,99,99,2,4,9,4646,1455,1,uuid:6b90b353-c047-49b3-845d-5ec57370fe37,1707211615,uuid:6b90b353-c047-49b3-845d-5ec57370fe37
297,30,30,2,64,5,1,2,2,2,1,5,9,4646,1636,1,uuid:f8951769-99bf-4fa0-8373-85f9cf3a1649,1707211615,uuid:f8951769-99bf-4fa0-8373-85f9cf3a1649
1071,108,108,2,37,5,1,1,1,5,2,4,13,4577,1140,1,uuid:1b9d21bc-179d-400f-ac86-8d2c1f2412a8,1707211615,uuid:1b9d21bc-179d-400f-ac86-8d2c1f2412a8
1072,108,108,2,34,5,2,1,2,5,2,5,13,4577,1207,1,uuid:6528bf94-316e-469e-b8c2-de538046e56a,1707211615,uuid:6528bf94-316e-469e-b8c2-de538046e56a
1073,108,108,2,35,2,2,2,2,5,2,5,13,4577,1229,1,uuid:c1d5ce0b-3fb3-4240-aba1-0ef3b184b218,1707211615,uuid:c1d5ce0b-3fb3-4240-aba1-0ef3b184b218
1074,108,108,2,37,4,99,2,2,5,2,5,13,4577,1257,1,uuid:458b9516-e454-4e17-a181-e480347c98f2,1707211615,uuid:458b9516-e454-4e17-a181-e480347c98f2
1075,108,108,1,64,3,2,2,2,4,2,3,13,4577,1322,1,uuid:2585ceba-953e-4cc7-93eb-c437e5c75373,1707211615,uuid:2585ceba-953e-4cc7-93eb-c437e5c75373
526,53,53,1,30,3,99,99,99,4,2,5,12,4855,1443,1,uuid:43587c72-e808-465e-a0e7-84ff171a8036,1707211615,uuid:43587c72-e808-465e-a0e7-84ff171a8036
527,53,53,1,70,4,1,2,2,5,2,5,12,4855,1508,1,uuid:bb2a5754-57dc-4fe2-9b28-e651c6e67540,1707211615,uuid:bb2a5754-57dc-4fe2-9b28-e651c6e67540
528,53,53,2,34,2,1,2,2,4,2,4,12,4855,1531,1,uuid:eab7fd35-69dd-4209-91a8-b115b0cabc64,1707211615,uuid:eab7fd35-69dd-4209-91a8-b115b0cabc64
529,53,53,1,66,3,2,2,2,5,2,4,12,4855,1604,1,uuid:abeb18b3-5fc0-4d71-81dc-16ea0c1197db,1707211615,uuid:abeb18b3-5fc0-4d71-81dc-16ea0c1197db
530,53,53,2,42,3,1,1,1,3,2,4,12,4855,1643,1,uuid:831fe665-1c48-4371-932f-b7a3ac40e597,1707211615,uuid:831fe665-1c48-4371-932f-b7a3ac40e597
933,94,94,1,68,,,,,,,,,,,,uuid:b48fb814-d660-4954-aed0-f25562c89791,1707211615,uuid:b48fb814-d660-4954-aed0-f25562c89791
933,94,94,1,60,5,2,2,2,5,2,5,12,4787,1113,1,uuid:d9bf9922-69d6-4ff1-9ea5-6bd78ffba0b6,1707211615,uuid:d9bf9922-69d6-4ff1-9ea5-6bd78ffba0b6
934,94,94,1,19,2,2,2,2,5,1,5,12,4787,1144,1,uuid:7d317374-bbf5-4a02-bd49-fab3b41bd084,1707211615,uuid:7d317374-bbf5-4a02-bd49-fab3b41bd084
936,94,94,1,69,3,1,1,2,5,2,,12,4787,1219,1,uuid:c7968440-eaae-4466-a4c5-947edad56223,1707211615,uuid:c7968440-eaae-4466-a4c5-947edad56223
938,94,94,2,38,2,1,1,2,5,1,5,12,4787,1251,1,uuid:8cba4870-6f40-4996-b5cf-16071edede07,1707211615,uuid:8cba4870-6f40-4996-b5cf-16071edede07
940,94,94,2,24,3,1,2,2,5,2,5,12,4787,1335,1,uuid:2d510308-a138-40bd-8f5c-0e6c98a5c0ef,1707211615,uuid:2d510308-a138-40bd-8f5c-0e6c98a5c0ef
661,67,67,2,74,5,1,2,1,5,2,3,12,4847,1438,1,uuid:e506a825-24fb-4f0f-9cda-cb5cfe24a7bb,1707211615,uuid:e506a825-24fb-4f0f-9cda-cb5cfe24a7bb
662,67,67,2,27,4,1,2,2,5,2,3,12,4847,1512,1,uuid:220000b7-922c-4bb6-8a03-33f303fa1d82,1707211615,uuid:220000b7-922c-4bb6-8a03-33f303fa1d82
663,67,67,1,70,3,2,2,2,5,1,5,12,4847,1545,1,uuid:b589a04c-89f2-41fa-92b1-57f8bf143122,1707211615,uuid:b589a04c-89f2-41fa-92b1-57f8bf143122
666,67,67,1,50,4,2,2,1,3,2,4,12,4847,1619,1,uuid:7009ce8c-98a3-4497-81f5-08bb0e0f0e78,1707211615,uuid:7009ce8c-98a3-4497-81f5-08bb0e0f0e78
667,67,67,2,43,3,2,2,2,5,2,5,12,4847,1647,1,uuid:1a094b12-d910-40ba-ac38-aed113835080,1707211615,uuid:1a094b12-d910-40ba-ac38-aed113835080
668,67,67,1,57,5,2,2,2,5,1,5,12,4847,1721,1,uuid:e5019978-157e-4270-8433-2c3d9d276e65,1707211615,uuid:e5019978-157e-4270-8433-2c3d9d276e65
669,67,67,2,19,3,1,2,2,4,2,5,12,4847,1848,1,uuid:2e2cd1df-e627-4751-8935-58ae442ae6a8,1707211615,uuid:2e2cd1df-e627-4751-8935-58ae442ae6a8
1141,115,115,1,50,4,2,2,2,5,2,5,13,1141,1153,1,uuid:0cba3726-303c-41de-a085-64a6e701d2c8,1707211615,uuid:0cba3726-303c-41de-a085-64a6e701d2c8
1142,115,115,2,66,4,99,99,1,4,2,2,13,4576,1216,1,uuid:6619ff70-53db-4c6c-90f7-7666432af10c,1707211615,uuid:6619ff70-53db-4c6c-90f7-7666432af10c
1143,115,115,2,66,3,1,1,2,4,2,4,13,1141,1251,1,uuid:d49f59e7-3cf8-4457-b1ed-5d3ec03947b8,1707211615,uuid:d49f59e7-3cf8-4457-b1ed-5d3ec03947b8
1144,115,115,2,73,3,1,2,1,5,2,1,13,1141,1326,1,uuid:2d5c4def-68b7-4b84-9b38-4d33c2762788,1707211615,uuid:2d5c4def-68b7-4b84-9b38-4d33c2762788
1145,115,115,2,40,4,99,2,2,5,2,5,13,1141,3,1,uuid:27f46f43-0811-4afb-bd9b-58cf116c4aae,1707211615,uuid:27f46f43-0811-4afb-bd9b-58cf116c4aae
1146,115,115,2,57,4,1,1,1,2,2,3,13,1141,1420,1,uuid:6ee0c0a9-649a-4950-b78a-ff7a0740e833,1707211615,uuid:6ee0c0a9-649a-4950-b78a-ff7a0740e833
